id,crime_group,year,num_crimes
58,HOMICIDE,2002,8
58,HOMICIDE,2003,5
58,HOMICIDE,2004,3
58,HOMICIDE,2005,5
58,HOMICIDE,2006,8
58,HOMICIDE,2007,5
58,HOMICIDE,2008,6
58,HOMICIDE,2009,7
58,HOMICIDE,2010,7
58,HOMICIDE,2011,10
58,HOMICIDE,2012,7
58,HOMICIDE,2013,3
58,HOMICIDE,2014,2
58,HOMICIDE,2015,5
58,HOMICIDE,2016,12
58,HOMICIDE,2017,23
58,NARCOTICS,2002,220
58,NARCOTICS,2003,367
58,NARCOTICS,2004,329
58,NARCOTICS,2005,320
58,NARCOTICS,2006,378
58,NARCOTICS,2007,377
58,NARCOTICS,2008,344
58,NARCOTICS,2009,424
58,NARCOTICS,2010,349
58,NARCOTICS,2011,247
58,NARCOTICS,2012,171
58,NARCOTICS,2013,235
58,NARCOTICS,2014,326
58,NARCOTICS,2015,313
58,NARCOTICS,2016,162
58,NARCOTICS,2017,104
58,NARCOTICS,2018,33
58,NON-CRIMINAL,2002,29
58,NON-CRIMINAL,2003,49
58,NON-CRIMINAL,2004,44
58,NON-CRIMINAL,2005,50
58,NON-CRIMINAL,2006,69
58,NON-CRIMINAL,2007,69
58,NON-CRIMINAL,2008,65
58,NON-CRIMINAL,2009,94
58,NON-CRIMINAL,2010,95
58,NON-CRIMINAL,2011,80
58,NON-CRIMINAL,2012,53
58,NON-CRIMINAL,2013,58
58,NON-CRIMINAL,2014,57
58,NON-CRIMINAL,2015,42
58,NON-CRIMINAL,2016,28
58,NON-CRIMINAL,2017,26
58,NON-CRIMINAL,2018,7
58,SEXUAL,2001,12
58,SEXUAL,2002,245
58,SEXUAL,2003,393
58,SEXUAL,2004,370
58,SEXUAL,2005,336
58,SEXUAL,2006,327
58,SEXUAL,2007,331
58,SEXUAL,2008,219
58,SEXUAL,2009,151
58,SEXUAL,2010,121
58,SEXUAL,2011,157
58,SEXUAL,2012,61
58,SEXUAL,2013,143
58,SEXUAL,2014,64
58,SEXUAL,2015,121
58,SEXUAL,2016,75
58,SEXUAL,2017,48
58,SEXUAL,2018,18
58,THEFT,2001,21
58,THEFT,2002,1338
58,THEFT,2003,1815
58,THEFT,2004,1719
58,THEFT,2005,1550
58,THEFT,2006,1646
58,THEFT,2007,1363
58,THEFT,2008,1465
58,THEFT,2009,1295
58,THEFT,2010,1282
58,THEFT,2011,1474
58,THEFT,2012,1251
58,THEFT,2013,1110
58,THEFT,2014,958
58,THEFT,2015,868
58,THEFT,2016,877
58,THEFT,2017,699
58,THEFT,2018,248
59,BATTERY,2002,428
59,BATTERY,2003,490
59,BATTERY,2004,577
59,BATTERY,2005,543
59,BATTERY,2006,505
59,BATTERY,2007,477
59,BATTERY,2008,458
59,BATTERY,2009,434
59,BATTERY,2010,413
59,BATTERY,2011,372
59,BATTERY,2012,355
59,BATTERY,2013,346
59,BATTERY,2014,304
59,BATTERY,2015,285
59,BATTERY,2016,314
59,BATTERY,2017,293
59,BATTERY,2018,91
59,DECEPTIVE PRACTICE,2002,64
59,DECEPTIVE PRACTICE,2003,75
59,DECEPTIVE PRACTICE,2004,48
59,DECEPTIVE PRACTICE,2005,69
59,DECEPTIVE PRACTICE,2006,62
59,DECEPTIVE PRACTICE,2007,47
59,DECEPTIVE PRACTICE,2008,61
59,DECEPTIVE PRACTICE,2009,53
59,DECEPTIVE PRACTICE,2010,52
59,DECEPTIVE PRACTICE,2011,47
59,DECEPTIVE PRACTICE,2012,43
59,DECEPTIVE PRACTICE,2013,56
59,DECEPTIVE PRACTICE,2014,46
59,DECEPTIVE PRACTICE,2015,49
59,DECEPTIVE PRACTICE,2016,44
59,DECEPTIVE PRACTICE,2017,60
59,DECEPTIVE PRACTICE,2018,17
59,HOMICIDE,2001,2
59,HOMICIDE,2003,1
59,HOMICIDE,2006,2
59,HOMICIDE,2007,2
59,HOMICIDE,2010,5
59,HOMICIDE,2011,1
59,HOMICIDE,2012,3
59,HOMICIDE,2013,2
59,HOMICIDE,2014,1
59,HOMICIDE,2015,1
59,HOMICIDE,2016,1
59,HOMICIDE,2017,4
59,HOMICIDE,2018,1
59,NARCOTICS,2002,81
59,NARCOTICS,2003,115
59,NARCOTICS,2004,98
59,NARCOTICS,2005,99
59,NARCOTICS,2006,126
59,NARCOTICS,2007,155
59,NARCOTICS,2008,136
59,NARCOTICS,2009,209
59,NARCOTICS,2010,153
59,NARCOTICS,2011,126
59,NARCOTICS,2012,78
59,NARCOTICS,2013,87
59,NARCOTICS,2014,81
59,NARCOTICS,2015,96
59,NARCOTICS,2016,60
59,NARCOTICS,2017,66
59,NARCOTICS,2018,15
59,NON-CRIMINAL,2002,8
59,NON-CRIMINAL,2003,13
59,NON-CRIMINAL,2004,10
59,NON-CRIMINAL,2005,7
59,NON-CRIMINAL,2006,15
59,NON-CRIMINAL,2007,17
59,NON-CRIMINAL,2008,8
59,NON-CRIMINAL,2009,11
59,NON-CRIMINAL,2010,8
59,NON-CRIMINAL,2011,20
59,NON-CRIMINAL,2012,15
59,NON-CRIMINAL,2013,17
59,NON-CRIMINAL,2014,12
59,NON-CRIMINAL,2015,16
59,NON-CRIMINAL,2016,3
59,NON-CRIMINAL,2017,9
59,SEXUAL,2001,1
59,SEXUAL,2002,26
59,SEXUAL,2003,28
59,SEXUAL,2004,18
59,SEXUAL,2005,17
59,SEXUAL,2006,27
59,SEXUAL,2007,25
59,SEXUAL,2008,38
59,SEXUAL,2009,18
59,SEXUAL,2010,26
59,SEXUAL,2011,22
59,SEXUAL,2012,13
59,SEXUAL,2013,21
59,SEXUAL,2014,16
59,SEXUAL,2015,14
59,SEXUAL,2016,13
59,SEXUAL,2017,14
59,SEXUAL,2018,7
59,THEFT,2001,13
59,THEFT,2002,729
59,THEFT,2003,1034
59,THEFT,2004,939
59,THEFT,2005,804
59,THEFT,2006,821
59,THEFT,2007,732
59,THEFT,2008,755
59,THEFT,2009,735
59,THEFT,2010,615
59,THEFT,2011,575
59,THEFT,2012,610
59,THEFT,2013,577
59,THEFT,2014,446
59,THEFT,2015,442
59,THEFT,2016,415
59,THEFT,2017,429
59,THEFT,2018,142
60,BATTERY,2001,2
60,BATTERY,2002,822
60,BATTERY,2003,984
60,BATTERY,2004,1104
60,BATTERY,2005,1008
60,BATTERY,2006,870
60,BATTERY,2007,784
60,BATTERY,2008,794
60,BATTERY,2009,726
60,BATTERY,2010,725
60,BATTERY,2011,748
60,BATTERY,2012,626
60,BATTERY,2013,549
60,BATTERY,2014,536
60,BATTERY,2015,492
60,BATTERY,2016,503
60,BATTERY,2017,453
60,BATTERY,2018,179
60,DECEPTIVE PRACTICE,2001,7
60,DECEPTIVE PRACTICE,2002,64
60,DECEPTIVE PRACTICE,2003,107
60,DECEPTIVE PRACTICE,2004,94
60,DECEPTIVE PRACTICE,2005,79
60,DECEPTIVE PRACTICE,2006,105
60,DECEPTIVE PRACTICE,2007,88
60,DECEPTIVE PRACTICE,2008,80
60,DECEPTIVE PRACTICE,2009,59
60,DECEPTIVE PRACTICE,2010,64
60,DECEPTIVE PRACTICE,2011,60
60,DECEPTIVE PRACTICE,2012,60
60,DECEPTIVE PRACTICE,2013,67
60,DECEPTIVE PRACTICE,2014,86
60,DECEPTIVE PRACTICE,2015,84
60,DECEPTIVE PRACTICE,2016,135
60,DECEPTIVE PRACTICE,2017,98
60,DECEPTIVE PRACTICE,2018,65
60,HOMICIDE,2001,1
60,HOMICIDE,2002,2
60,HOMICIDE,2003,2
60,HOMICIDE,2004,1
60,HOMICIDE,2006,3
60,HOMICIDE,2007,4
60,HOMICIDE,2008,2
60,HOMICIDE,2010,2
60,HOMICIDE,2011,3
60,HOMICIDE,2012,4
60,HOMICIDE,2013,3
60,HOMICIDE,2014,2
60,HOMICIDE,2015,3
60,HOMICIDE,2016,2
60,HOMICIDE,2017,2
60,NARCOTICS,2002,108
60,NARCOTICS,2003,143
60,NARCOTICS,2004,114
60,NARCOTICS,2005,140
60,NARCOTICS,2006,132
60,NARCOTICS,2007,160
60,NARCOTICS,2008,139
60,NARCOTICS,2009,200
60,NARCOTICS,2010,165
60,NARCOTICS,2011,131
60,NARCOTICS,2012,78
60,NARCOTICS,2013,113
60,NARCOTICS,2014,70
60,NARCOTICS,2015,58
60,NARCOTICS,2016,53
60,NARCOTICS,2017,37
60,NARCOTICS,2018,14
60,NON-CRIMINAL,2002,13
60,NON-CRIMINAL,2003,19
60,NON-CRIMINAL,2004,21
60,NON-CRIMINAL,2005,24
60,NON-CRIMINAL,2006,42
60,NON-CRIMINAL,2007,23
60,NON-CRIMINAL,2008,23
60,NON-CRIMINAL,2009,33
60,NON-CRIMINAL,2010,35
60,NON-CRIMINAL,2011,34
60,NON-CRIMINAL,2012,26
60,NON-CRIMINAL,2013,18
60,NON-CRIMINAL,2014,20
60,NON-CRIMINAL,2015,8
60,NON-CRIMINAL,2016,13
60,NON-CRIMINAL,2017,9
60,NON-CRIMINAL,2018,4
60,SEXUAL,2001,1
60,SEXUAL,2002,63
60,SEXUAL,2003,77
60,SEXUAL,2004,57
60,SEXUAL,2005,54
60,SEXUAL,2006,51
60,SEXUAL,2007,31
60,SEXUAL,2008,50
60,SEXUAL,2009,37
60,SEXUAL,2010,31
60,SEXUAL,2011,24
60,SEXUAL,2012,31
60,SEXUAL,2013,33
60,SEXUAL,2014,35
60,SEXUAL,2015,19
60,SEXUAL,2016,14
60,SEXUAL,2017,25
60,SEXUAL,2018,7
60,THEFT,2001,10
60,THEFT,2002,902
60,THEFT,2003,1315
60,THEFT,2004,1137
60,THEFT,2005,1184
60,THEFT,2006,1159
60,THEFT,2007,919
60,THEFT,2008,1060
60,THEFT,2009,982
60,THEFT,2010,982
60,THEFT,2011,867
60,THEFT,2012,930
60,THEFT,2013,787
60,THEFT,2014,741
60,THEFT,2015,674
60,THEFT,2016,684
60,THEFT,2017,654
60,THEFT,2018,229
61,BATTERY,2001,7
61,BATTERY,2002,2865
61,BATTERY,2003,3776
61,BATTERY,2004,3455
61,BATTERY,2005,3367
61,BATTERY,2006,3331
61,BATTERY,2007,3086
61,BATTERY,2008,3037
61,BATTERY,2009,2729
61,BATTERY,2010,2567
61,BATTERY,2011,2408
61,BATTERY,2012,2219
61,BATTERY,2013,2011
61,BATTERY,2014,1815
61,BATTERY,2015,1833
61,BATTERY,2016,1921
61,BATTERY,2017,1842
61,BATTERY,2018,623
61,DECEPTIVE PRACTICE,2001,5
61,DECEPTIVE PRACTICE,2002,132
61,DECEPTIVE PRACTICE,2003,194
61,DECEPTIVE PRACTICE,2004,172
61,DECEPTIVE PRACTICE,2005,180
61,DECEPTIVE PRACTICE,2006,172
61,DECEPTIVE PRACTICE,2007,192
61,DECEPTIVE PRACTICE,2008,174
61,DECEPTIVE PRACTICE,2009,153
61,DECEPTIVE PRACTICE,2010,150
61,DECEPTIVE PRACTICE,2011,156
61,DECEPTIVE PRACTICE,2012,156
61,DECEPTIVE PRACTICE,2013,150
61,DECEPTIVE PRACTICE,2014,188
61,DECEPTIVE PRACTICE,2015,187
61,DECEPTIVE PRACTICE,2016,192
61,DECEPTIVE PRACTICE,2017,175
61,DECEPTIVE PRACTICE,2018,65
61,HOMICIDE,2001,7
61,HOMICIDE,2002,14
61,HOMICIDE,2003,31
61,HOMICIDE,2004,13
61,HOMICIDE,2005,15
61,HOMICIDE,2006,17
61,HOMICIDE,2007,18
61,HOMICIDE,2008,15
61,HOMICIDE,2009,11
61,HOMICIDE,2010,11
61,HOMICIDE,2011,13
61,HOMICIDE,2012,24
61,HOMICIDE,2013,13
61,HOMICIDE,2014,15
61,HOMICIDE,2015,17
61,HOMICIDE,2016,42
61,HOMICIDE,2017,18
61,HOMICIDE,2018,7
61,NARCOTICS,2002,921
61,NARCOTICS,2003,1610
61,NARCOTICS,2004,1435
61,NARCOTICS,2005,1379
61,NARCOTICS,2006,1640
61,NARCOTICS,2007,1552
61,NARCOTICS,2008,1279
61,NARCOTICS,2009,1220
61,NARCOTICS,2010,1283
61,NARCOTICS,2011,1316
61,NARCOTICS,2012,1049
61,NARCOTICS,2013,842
61,NARCOTICS,2014,558
61,NARCOTICS,2015,603
61,NARCOTICS,2016,324
61,NARCOTICS,2017,238
61,NARCOTICS,2018,73
61,NON-CRIMINAL,2002,58
61,NON-CRIMINAL,2003,91
61,NON-CRIMINAL,2004,92
61,NON-CRIMINAL,2005,116
61,NON-CRIMINAL,2006,144
61,NON-CRIMINAL,2007,167
61,NON-CRIMINAL,2008,146
61,NON-CRIMINAL,2009,133
61,NON-CRIMINAL,2010,122
61,NON-CRIMINAL,2011,136
61,NON-CRIMINAL,2012,137
61,NON-CRIMINAL,2013,153
61,NON-CRIMINAL,2014,108
61,NON-CRIMINAL,2015,78
61,NON-CRIMINAL,2016,62
61,NON-CRIMINAL,2017,76
61,NON-CRIMINAL,2018,24
61,SEXUAL,2001,10
61,SEXUAL,2002,251
61,SEXUAL,2003,418
61,SEXUAL,2004,341
61,SEXUAL,2005,298
61,SEXUAL,2006,451
61,SEXUAL,2007,525
61,SEXUAL,2008,319
61,SEXUAL,2009,230
61,SEXUAL,2010,147
61,SEXUAL,2011,208
61,SEXUAL,2012,113
61,SEXUAL,2013,96
61,SEXUAL,2014,66
61,SEXUAL,2015,87
61,SEXUAL,2016,81
61,SEXUAL,2017,75
61,SEXUAL,2018,36
61,THEFT,2001,35
61,THEFT,2002,2516
61,THEFT,2003,3259
61,THEFT,2004,3309
61,THEFT,2005,3002
61,THEFT,2006,3030
61,THEFT,2007,2873
61,THEFT,2008,2758
61,THEFT,2009,2570
61,THEFT,2010,2487
61,THEFT,2011,2537
61,THEFT,2012,2232
61,THEFT,2013,1988
61,THEFT,2014,1817
61,THEFT,2015,1533
61,THEFT,2016,1598
61,THEFT,2017,1528
61,THEFT,2018,467
62,BATTERY,2001,1
62,BATTERY,2002,341
62,BATTERY,2003,438
62,BATTERY,2004,429
62,BATTERY,2005,401
62,BATTERY,2006,409
62,BATTERY,2007,432
62,BATTERY,2008,434
62,BATTERY,2009,332
62,BATTERY,2010,328
62,BATTERY,2011,375
62,BATTERY,2012,311
62,BATTERY,2013,288
62,BATTERY,2014,233
62,BATTERY,2015,260
62,BATTERY,2016,264
62,BATTERY,2017,260
62,BATTERY,2018,103
62,DECEPTIVE PRACTICE,2002,28
62,DECEPTIVE PRACTICE,2003,48
62,DECEPTIVE PRACTICE,2004,70
62,DECEPTIVE PRACTICE,2005,61
62,DECEPTIVE PRACTICE,2006,75
62,DECEPTIVE PRACTICE,2007,54
62,DECEPTIVE PRACTICE,2008,87
62,DECEPTIVE PRACTICE,2009,65
62,DECEPTIVE PRACTICE,2010,59
62,DECEPTIVE PRACTICE,2011,45
62,DECEPTIVE PRACTICE,2012,55
62,DECEPTIVE PRACTICE,2013,53
62,DECEPTIVE PRACTICE,2014,81
62,DECEPTIVE PRACTICE,2015,73
62,DECEPTIVE PRACTICE,2016,74
62,DECEPTIVE PRACTICE,2017,71
62,DECEPTIVE PRACTICE,2018,18
62,HOMICIDE,2002,2
62,HOMICIDE,2004,2
62,HOMICIDE,2005,2
62,HOMICIDE,2006,1
62,HOMICIDE,2007,2
62,HOMICIDE,2008,1
62,HOMICIDE,2010,2
62,HOMICIDE,2012,1
62,HOMICIDE,2015,3
62,HOMICIDE,2016,6
62,HOMICIDE,2017,1
62,HOMICIDE,2018,2
62,NARCOTICS,2002,58
62,NARCOTICS,2003,113
62,NARCOTICS,2004,81
62,NARCOTICS,2005,74
62,NARCOTICS,2006,100
62,NARCOTICS,2007,128
62,NARCOTICS,2008,96
62,NARCOTICS,2009,86
62,NARCOTICS,2010,92
62,NARCOTICS,2011,85
62,NARCOTICS,2012,90
62,NARCOTICS,2013,78
62,NARCOTICS,2014,47
62,NARCOTICS,2015,52
62,NARCOTICS,2016,17
62,NARCOTICS,2017,19
62,NARCOTICS,2018,11
62,NON-CRIMINAL,2002,5
62,NON-CRIMINAL,2003,7
62,NON-CRIMINAL,2004,17
62,NON-CRIMINAL,2005,13
62,NON-CRIMINAL,2006,25
62,NON-CRIMINAL,2007,26
62,NON-CRIMINAL,2008,26
62,NON-CRIMINAL,2009,23
62,NON-CRIMINAL,2010,22
62,NON-CRIMINAL,2011,18
62,NON-CRIMINAL,2012,23
62,NON-CRIMINAL,2013,11
62,NON-CRIMINAL,2014,22
62,NON-CRIMINAL,2015,21
62,NON-CRIMINAL,2016,12
62,NON-CRIMINAL,2017,5
62,NON-CRIMINAL,2018,1
62,SEXUAL,2001,2
62,SEXUAL,2002,13
62,SEXUAL,2003,17
62,SEXUAL,2004,32
62,SEXUAL,2005,21
62,SEXUAL,2006,15
62,SEXUAL,2007,24
62,SEXUAL,2008,16
62,SEXUAL,2009,16
62,SEXUAL,2010,22
62,SEXUAL,2011,17
62,SEXUAL,2012,21
62,SEXUAL,2013,15
62,SEXUAL,2014,11
62,SEXUAL,2015,16
62,SEXUAL,2016,12
62,SEXUAL,2017,10
62,SEXUAL,2018,8
62,THEFT,2001,7
62,THEFT,2002,674
62,THEFT,2003,869
62,THEFT,2004,760
62,THEFT,2005,670
62,THEFT,2006,662
62,THEFT,2007,614
62,THEFT,2008,675
62,THEFT,2009,712
62,THEFT,2010,633
62,THEFT,2011,679
62,THEFT,2012,602
62,THEFT,2013,637
62,THEFT,2014,446
62,THEFT,2015,444
62,THEFT,2016,527
62,THEFT,2017,466
62,THEFT,2018,174
63,BATTERY,2001,2
63,BATTERY,2002,911
63,BATTERY,2003,1333
63,BATTERY,2004,1192
63,BATTERY,2005,1291
63,BATTERY,2006,1141
63,BATTERY,2007,1123
63,BATTERY,2008,1188
63,BATTERY,2009,1122
63,BATTERY,2010,1134
63,BATTERY,2011,1004
63,BATTERY,2012,888
63,BATTERY,2013,814
63,BATTERY,2014,776
63,BATTERY,2015,775
63,BATTERY,2016,799
63,BATTERY,2017,782
63,BATTERY,2018,270
63,DECEPTIVE PRACTICE,2001,3
63,DECEPTIVE PRACTICE,2002,56
63,DECEPTIVE PRACTICE,2003,109
63,DECEPTIVE PRACTICE,2004,82
63,DECEPTIVE PRACTICE,2005,87
63,DECEPTIVE PRACTICE,2006,76
63,DECEPTIVE PRACTICE,2007,78
63,DECEPTIVE PRACTICE,2008,109
63,DECEPTIVE PRACTICE,2009,95
63,DECEPTIVE PRACTICE,2010,59
63,DECEPTIVE PRACTICE,2011,73
63,DECEPTIVE PRACTICE,2012,85
63,DECEPTIVE PRACTICE,2013,80
63,DECEPTIVE PRACTICE,2014,125
63,DECEPTIVE PRACTICE,2015,95
63,DECEPTIVE PRACTICE,2016,106
63,DECEPTIVE PRACTICE,2017,102
63,DECEPTIVE PRACTICE,2018,40
63,HOMICIDE,2001,6
63,HOMICIDE,2002,10
63,HOMICIDE,2003,3
63,HOMICIDE,2004,2
63,HOMICIDE,2005,10
63,HOMICIDE,2006,7
63,HOMICIDE,2007,6
63,HOMICIDE,2008,7
63,HOMICIDE,2009,6
63,HOMICIDE,2010,8
63,HOMICIDE,2011,7
63,HOMICIDE,2012,7
63,HOMICIDE,2013,9
63,HOMICIDE,2014,5
63,HOMICIDE,2015,8
63,HOMICIDE,2016,14
63,HOMICIDE,2017,11
63,NARCOTICS,2002,218
63,NARCOTICS,2003,362
63,NARCOTICS,2004,388
63,NARCOTICS,2005,503
63,NARCOTICS,2006,488
63,NARCOTICS,2007,529
63,NARCOTICS,2008,375
63,NARCOTICS,2009,447
63,NARCOTICS,2010,500
63,NARCOTICS,2011,438
63,NARCOTICS,2012,302
63,NARCOTICS,2013,266
63,NARCOTICS,2014,266
63,NARCOTICS,2015,199
63,NARCOTICS,2016,104
63,NARCOTICS,2017,83
63,NARCOTICS,2018,38
63,NON-CRIMINAL,2002,18
63,NON-CRIMINAL,2003,37
63,NON-CRIMINAL,2004,65
63,NON-CRIMINAL,2005,97
63,NON-CRIMINAL,2006,98
63,NON-CRIMINAL,2007,86
63,NON-CRIMINAL,2008,66
63,NON-CRIMINAL,2009,79
63,NON-CRIMINAL,2010,73
63,NON-CRIMINAL,2011,106
63,NON-CRIMINAL,2012,78
63,NON-CRIMINAL,2013,67
63,NON-CRIMINAL,2014,62
63,NON-CRIMINAL,2015,36
63,NON-CRIMINAL,2016,28
63,NON-CRIMINAL,2017,22
63,NON-CRIMINAL,2018,10
63,SEXUAL,2001,2
63,SEXUAL,2002,35
63,SEXUAL,2003,69
63,SEXUAL,2004,70
63,SEXUAL,2005,77
63,SEXUAL,2006,60
63,SEXUAL,2007,83
63,SEXUAL,2008,67
63,SEXUAL,2009,55
63,SEXUAL,2010,70
63,SEXUAL,2011,91
63,SEXUAL,2012,67
63,SEXUAL,2013,57
63,SEXUAL,2014,46
63,SEXUAL,2015,64
63,SEXUAL,2016,53
63,SEXUAL,2017,43
63,SEXUAL,2018,17
63,THEFT,2001,27
63,THEFT,2002,1292
63,THEFT,2003,1684
63,THEFT,2004,1453
63,THEFT,2005,1525
63,THEFT,2006,1513
63,THEFT,2007,1315
63,THEFT,2008,1428
63,THEFT,2009,1405
63,THEFT,2010,1469
63,THEFT,2011,1417
63,THEFT,2012,1312
63,THEFT,2013,1102
63,THEFT,2014,942
63,THEFT,2015,842
63,THEFT,2016,843
63,THEFT,2017,910
63,THEFT,2018,268
64,BATTERY,2001,3
64,BATTERY,2002,452
64,BATTERY,2003,608
64,BATTERY,2004,584
64,BATTERY,2005,590
64,BATTERY,2006,586
64,BATTERY,2007,613
64,BATTERY,2008,569
64,BATTERY,2009,531
64,BATTERY,2010,469
64,BATTERY,2011,449
64,BATTERY,2012,437
64,BATTERY,2013,328
64,BATTERY,2014,303
64,BATTERY,2015,279
64,BATTERY,2016,297
64,BATTERY,2017,289
64,BATTERY,2018,122
64,DECEPTIVE PRACTICE,2001,6
64,DECEPTIVE PRACTICE,2002,69
64,DECEPTIVE PRACTICE,2003,72
64,DECEPTIVE PRACTICE,2004,80
64,DECEPTIVE PRACTICE,2005,87
64,DECEPTIVE PRACTICE,2006,73
64,DECEPTIVE PRACTICE,2007,72
64,DECEPTIVE PRACTICE,2008,81
64,DECEPTIVE PRACTICE,2009,52
64,DECEPTIVE PRACTICE,2010,44
64,DECEPTIVE PRACTICE,2011,54
64,DECEPTIVE PRACTICE,2012,72
64,DECEPTIVE PRACTICE,2013,79
64,DECEPTIVE PRACTICE,2014,86
64,DECEPTIVE PRACTICE,2015,79
64,DECEPTIVE PRACTICE,2016,101
64,DECEPTIVE PRACTICE,2017,71
64,DECEPTIVE PRACTICE,2018,34
64,HOMICIDE,2001,1
64,HOMICIDE,2003,1
64,HOMICIDE,2005,2
64,HOMICIDE,2006,1
64,HOMICIDE,2007,2
64,HOMICIDE,2008,2
64,HOMICIDE,2009,1
64,HOMICIDE,2013,1
64,HOMICIDE,2014,2
64,HOMICIDE,2016,1
64,HOMICIDE,2017,1
64,NARCOTICS,2002,52
64,NARCOTICS,2003,59
64,NARCOTICS,2004,70
64,NARCOTICS,2005,50
64,NARCOTICS,2006,100
64,NARCOTICS,2007,148
64,NARCOTICS,2008,101
64,NARCOTICS,2009,93
64,NARCOTICS,2010,72
64,NARCOTICS,2011,64
64,NARCOTICS,2012,59
64,NARCOTICS,2013,48
64,NARCOTICS,2014,54
64,NARCOTICS,2015,39
64,NARCOTICS,2016,21
64,NARCOTICS,2017,26
64,NARCOTICS,2018,5
64,NON-CRIMINAL,2002,4
64,NON-CRIMINAL,2003,7
64,NON-CRIMINAL,2004,4
64,NON-CRIMINAL,2005,10
64,NON-CRIMINAL,2006,26
64,NON-CRIMINAL,2007,17
64,NON-CRIMINAL,2008,12
64,NON-CRIMINAL,2009,13
64,NON-CRIMINAL,2010,37
64,NON-CRIMINAL,2011,15
64,NON-CRIMINAL,2012,15
64,NON-CRIMINAL,2013,12
64,NON-CRIMINAL,2014,18
64,NON-CRIMINAL,2015,11
64,NON-CRIMINAL,2016,7
64,NON-CRIMINAL,2017,5
64,NON-CRIMINAL,2018,2
64,SEXUAL,2001,2
64,SEXUAL,2002,23
64,SEXUAL,2003,29
64,SEXUAL,2004,15
64,SEXUAL,2005,25
64,SEXUAL,2006,15
64,SEXUAL,2007,28
64,SEXUAL,2008,19
64,SEXUAL,2009,24
64,SEXUAL,2010,20
64,SEXUAL,2011,28
64,SEXUAL,2012,13
64,SEXUAL,2013,28
64,SEXUAL,2014,27
64,SEXUAL,2015,29
64,SEXUAL,2016,19
64,SEXUAL,2017,14
64,SEXUAL,2018,4
64,THEFT,2001,13
64,THEFT,2002,535
64,THEFT,2003,737
64,THEFT,2004,760
64,THEFT,2005,632
64,THEFT,2006,583
64,THEFT,2007,602
64,THEFT,2008,699
64,THEFT,2009,549
64,THEFT,2010,480
64,THEFT,2011,478
64,THEFT,2012,437
64,THEFT,2013,409
64,THEFT,2014,370
64,THEFT,2015,331
64,THEFT,2016,385
64,THEFT,2017,308
64,THEFT,2018,113
65,BATTERY,2002,629
65,BATTERY,2003,826
65,BATTERY,2004,778
65,BATTERY,2005,739
65,BATTERY,2006,860
65,BATTERY,2007,792
65,BATTERY,2008,776
65,BATTERY,2009,697
65,BATTERY,2010,650
65,BATTERY,2011,570
65,BATTERY,2012,589
65,BATTERY,2013,490
65,BATTERY,2014,459
65,BATTERY,2015,508
65,BATTERY,2016,563
65,BATTERY,2017,494
65,BATTERY,2018,204
65,DECEPTIVE PRACTICE,2001,4
65,DECEPTIVE PRACTICE,2002,56
65,DECEPTIVE PRACTICE,2003,132
65,DECEPTIVE PRACTICE,2004,119
65,DECEPTIVE PRACTICE,2005,123
65,DECEPTIVE PRACTICE,2006,104
65,DECEPTIVE PRACTICE,2007,123
65,DECEPTIVE PRACTICE,2008,119
65,DECEPTIVE PRACTICE,2009,88
65,DECEPTIVE PRACTICE,2010,85
65,DECEPTIVE PRACTICE,2011,92
65,DECEPTIVE PRACTICE,2012,108
65,DECEPTIVE PRACTICE,2013,98
65,DECEPTIVE PRACTICE,2014,111
65,DECEPTIVE PRACTICE,2015,119
65,DECEPTIVE PRACTICE,2016,146
65,DECEPTIVE PRACTICE,2017,122
65,DECEPTIVE PRACTICE,2018,41
65,HOMICIDE,2001,1
65,HOMICIDE,2002,4
65,HOMICIDE,2004,2
65,HOMICIDE,2005,3
65,HOMICIDE,2006,3
65,HOMICIDE,2007,1
65,HOMICIDE,2008,2
65,HOMICIDE,2009,1
65,HOMICIDE,2010,5
65,HOMICIDE,2012,1
65,HOMICIDE,2013,2
65,HOMICIDE,2014,1
65,HOMICIDE,2016,5
65,HOMICIDE,2017,1
65,NARCOTICS,2002,84
65,NARCOTICS,2003,103
65,NARCOTICS,2004,146
65,NARCOTICS,2005,130
65,NARCOTICS,2006,148
65,NARCOTICS,2007,174
65,NARCOTICS,2008,138
65,NARCOTICS,2009,147
65,NARCOTICS,2010,143
65,NARCOTICS,2011,143
65,NARCOTICS,2012,80
65,NARCOTICS,2013,97
65,NARCOTICS,2014,105
65,NARCOTICS,2015,72
65,NARCOTICS,2016,45
65,NARCOTICS,2017,56
65,NARCOTICS,2018,19
65,NON-CRIMINAL,2002,6
65,NON-CRIMINAL,2003,12
65,NON-CRIMINAL,2004,20
65,NON-CRIMINAL,2005,39
65,NON-CRIMINAL,2006,42
65,NON-CRIMINAL,2007,36
65,NON-CRIMINAL,2008,24
65,NON-CRIMINAL,2009,30
65,NON-CRIMINAL,2010,29
65,NON-CRIMINAL,2011,22
65,NON-CRIMINAL,2012,13
65,NON-CRIMINAL,2013,17
65,NON-CRIMINAL,2014,19
65,NON-CRIMINAL,2015,17
65,NON-CRIMINAL,2016,9
65,NON-CRIMINAL,2017,14
65,NON-CRIMINAL,2018,2
65,SEXUAL,2002,31
65,SEXUAL,2003,39
65,SEXUAL,2004,28
65,SEXUAL,2005,38
65,SEXUAL,2006,42
